2026-04-12 20:21:30 - ============================================================
2026-04-12 20:21:30 - [*] 实验: ContextGraph + GATv2 + 静态 Compatibility 建模 + Set Decoder
2026-04-12 20:21:30 - [*] 数据集: christianity
2026-04-12 20:21:30 - [*] 设备: cuda
2026-04-12 20:21:30 - [*] Recall@K: (5, 15, 25)
2026-04-12 20:21:30 - [*] Eval Scope: maxcc
2026-04-12 20:21:30 - [*] Warmup Epochs: 100
2026-04-12 20:21:30 - ============================================================
2026-04-12 20:22:15 - [*] 样本构建完成: kept=546, skipped_empty=0, skipped_no_source_in_maxcc=4
2026-04-12 20:22:15 - [*] 数据划分: train=382, val=82, test=82
2026-04-12 20:22:15 - [*] 预计算 AED 懒加载最短路查询器...
2026-04-12 20:30:56 - Epoch 065 | loss=0.2507 | val_score=0.6897 | f1=0.5086 | map=0.6337 | p@k=0.5296 | aed=0.9646 | count_mae=1.3415
2026-04-12 20:31:06 - Epoch 066 | loss=0.2548 | val_score=0.6987 | f1=0.5285 | map=0.6376 | p@k=0.5360 | aed=0.9538 | count_mae=1.2683
2026-04-12 20:31:15 - Epoch 067 | loss=0.2551 | val_score=0.6977 | f1=0.5292 | map=0.6372 | p@k=0.5420 | aed=0.8912 | count_mae=1.2927
2026-04-12 20:31:25 - Epoch 068 | loss=0.2544 | val_score=0.6822 | f1=0.5061 | map=0.6182 | p@k=0.5192 | aed=1.0073 | count_mae=1.3293
2026-04-12 20:31:32 - Epoch 069 | loss=0.2501 | val_score=0.7049 | f1=0.5383 | map=0.6485 | p@k=0.5489 | aed=0.9566 | count_mae=1.4878
2026-04-12 20:31:42 - Epoch 070 | loss=0.2479 | val_score=0.6925 | f1=0.5236 | map=0.6343 | p@k=0.5236 | aed=0.9716 | count_mae=1.3537
2026-04-12 20:31:51 - Epoch 071 | loss=0.2501 | val_score=0.6857 | f1=0.5110 | map=0.6349 | p@k=0.5188 | aed=0.9027 | count_mae=1.3415
2026-04-12 20:31:59 - Epoch 072 | loss=0.2490 | val_score=0.6712 | f1=0.5067 | map=0.6118 | p@k=0.5086 | aed=0.9459 | count_mae=1.4634
2026-04-12 20:32:09 - Epoch 073 | loss=0.2465 | val_score=0.6839 | f1=0.5249 | map=0.6183 | p@k=0.5281 | aed=1.0120 | count_mae=1.4512
2026-04-12 20:32:18 - Epoch 074 | loss=0.2475 | val_score=0.6852 | f1=0.4977 | map=0.6266 | p@k=0.5208 | aed=0.9596 | count_mae=1.3415
2026-04-12 20:32:25 - Epoch 075 | loss=0.2522 | val_score=0.7172 | f1=0.5450 | map=0.6586 | p@k=0.5638 | aed=0.8901 | count_mae=1.4268
2026-04-12 20:32:34 - Epoch 076 | loss=0.2473 | val_score=0.7077 | f1=0.5603 | map=0.6443 | p@k=0.5525 | aed=1.0161 | count_mae=1.4390
2026-04-12 20:32:41 - Epoch 077 | loss=0.2486 | val_score=0.7013 | f1=0.5265 | map=0.6477 | p@k=0.5465 | aed=0.8773 | count_mae=1.6463
2026-04-12 20:32:48 - Epoch 078 | loss=0.2448 | val_score=0.7021 | f1=0.5351 | map=0.6442 | p@k=0.5342 | aed=0.9769 | count_mae=1.3537
2026-04-12 20:32:57 - Epoch 079 | loss=0.2438 | val_score=0.6886 | f1=0.5301 | map=0.6298 | p@k=0.5230 | aed=1.0349 | count_mae=1.4390
2026-04-12 20:33:06 - Epoch 080 | loss=0.2465 | val_score=0.6921 | f1=0.5178 | map=0.6319 | p@k=0.5203 | aed=0.9811 | count_mae=1.2927
2026-04-12 20:33:15 - Epoch 081 | loss=0.2454 | val_score=0.6954 | f1=0.5286 | map=0.6369 | p@k=0.5260 | aed=0.9627 | count_mae=1.3537
2026-04-12 20:33:23 - Epoch 082 | loss=0.2502 | val_score=0.6961 | f1=0.5212 | map=0.6399 | p@k=0.5360 | aed=0.8969 | count_mae=1.3171
2026-04-12 20:33:30 - Epoch 083 | loss=0.2501 | val_score=0.6964 | f1=0.5296 | map=0.6343 | p@k=0.5470 | aed=0.8923 | count_mae=1.5854
2026-04-12 20:33:40 - Epoch 084 | loss=0.2424 | val_score=0.6914 | f1=0.5182 | map=0.6369 | p@k=0.5208 | aed=0.9628 | count_mae=1.4756
2026-04-12 20:33:49 - Epoch 085 | loss=0.2487 | val_score=0.6886 | f1=0.5197 | map=0.6329 | p@k=0.5150 | aed=0.9410 | count_mae=1.3780
2026-04-12 20:33:56 - Epoch 086 | loss=0.2453 | val_score=0.6880 | f1=0.5226 | map=0.6372 | p@k=0.5333 | aed=0.9889 | count_mae=1.6220
2026-04-12 20:34:06 - Epoch 087 | loss=0.2476 | val_score=0.6822 | f1=0.5331 | map=0.6240 | p@k=0.5126 | aed=0.9889 | count_mae=1.5976
2026-04-12 20:34:15 - Epoch 088 | loss=0.2388 | val_score=0.7040 | f1=0.5382 | map=0.6500 | p@k=0.5428 | aed=0.9938 | count_mae=1.3902
2026-04-12 20:34:24 - Epoch 089 | loss=0.2459 | val_score=0.6882 | f1=0.5336 | map=0.6346 | p@k=0.5165 | aed=0.9915 | count_mae=1.4512
2026-04-12 20:34:32 - Epoch 090 | loss=0.2535 | val_score=0.7114 | f1=0.5436 | map=0.6512 | p@k=0.5555 | aed=0.9476 | count_mae=1.4024
2026-04-12 20:34:42 - Epoch 091 | loss=0.2427 | val_score=0.7018 | f1=0.5237 | map=0.6420 | p@k=0.5375 | aed=0.9176 | count_mae=1.3780
2026-04-12 20:34:52 - Epoch 092 | loss=0.2447 | val_score=0.6909 | f1=0.5213 | map=0.6377 | p@k=0.5162 | aed=1.0002 | count_mae=1.4024
2026-04-12 20:35:01 - Epoch 093 | loss=0.2391 | val_score=0.6932 | f1=0.5237 | map=0.6390 | p@k=0.5153 | aed=0.9753 | count_mae=1.3415
